1693;x1n2;1.5011437e-05;56951.51901245117;2.3488019;j,E,76837.78381347656,2.543345,1.5331758;j,E,28465.740203857422,1.7919484,-2.8808084;e+,131732.0556640625,85197.59368896484,0.98492324,-0.61130697;e-,117701.32446289062,65069.83184814453,1.1862595,-1.926342;m+,1869.8030710220337,994.2823052406311,-1.2723072,0.10210712;
3351;x1n2;1.5011437e-05;14308.488845825195;-0.6790376;j,E,62738.956451416016,2.1737378,0.63164;j,E,30212.549209594727,1.927522,-1.688284;e-,102637.95471191406,67079.50592041016,0.9907701,-2.4165008;e+,57383.15200805664,45031.25,0.7451118,1.905346;m+,876.5512108802795,864.1665577888489,0.07645347,2.1007588;
4115;x1n2;1.5011437e-05;46875.0;-2.7539845;e-,126315.19317626953,81033.69903564453,-1.0199267,0.3260119;e-,101791.59545898438,44500.54168701172,-1.4664165,2.36637;e+,158826.44653320312,42116.46270751953,-1.9879363,-1.3037283;
4149;x1n2;1.5011437e-05;84957.70263671875;0.07193299;j,E,24540.41290283203,1.116036,-2.8164446;e+,57700.83236694336,50095.86715698242,-0.5205761,-2.3733451;e-,67747.83325195312,47721.7903137207,0.8829011,2.7023757;e+,18499.2618560791,17014.636993408203,0.41800883,-0.6935293;
4494;x1n2;1.5011437e-05;16259.235382080078;0.6283096;j,E,69498.84033203125,1.0147355,0.9165413;e-,129080.82580566406,115278.01513671875,0.5174167,-1.1272684;e-,165826.88903808594,105549.81994628906,1.0368513,1.9271731;e+,92077.7359008789,61249.91989135742,0.9691586,-2.1784134;
5278;x1n2;1.5011437e-05;27472.665786743164;-3.128723;j,E,44583.93096923828,2.2096403,0.43999103;j,E,29093.019485473633,2.2656822,-1.7623732;e-,169122.8790283203,76735.9848022461,1.4406501,2.221739;e+,49067.291259765625,33210.68572998047,0.9304352,-0.7427283;e+,34874.71389770508,26373.1632232666,0.7830351,-1.3373486;
5902;x1n2;1.5011437e-05;63106.61315917969;-2.048911;j,E,157761.99340820312,-1.2503676,2.9607983;j,E,143213.0584716797,2.9146123,0.06458941;j,E,60145.668029785156,2.000268,2.8581767;e-,69945.6558227539,65011.199951171875,0.35820875,-1.2972268;e-,77643.0892944336,54057.35397338867,0.90291876,-0.07230923;e+,45318.06182861328,45836.50207519531,0.00038302748,1.566816;
7520;x1n2;1.5011437e-05;37581.44760131836;0.47689888;j,E,31239.593505859375,0.33787572,-2.1898243;e+,109606.45294189453,66442.88635253906,1.0999801,-1.2826489;e+,217384.2010498047,55769.14596557617,2.0406578,2.491838;e-,53194.091796875,34303.184509277344,1.0177288,1.2262158;
9790;x1n2;1.5011437e-05;159672.7752685547;-1.2942733;j,E,103766.36505126953,0.8033565,-2.5167358;j,E,39531.57043457031,2.7881162,-1.7610916;j,E,36639.503479003906,2.6099885,-0.2252485;e+,381850.6774902344,280188.6901855469,-0.831748,1.4840455;e+,57735.88180541992,42616.390228271484,-0.816883,-2.2434916;e-,91755.79833984375,39947.76916503906,-1.471453,0.94959563;
10041;x1n2;1.5011437e-05;39709.01107788086;1.1295667;j,E,64853.65295410156,-1.3623904,-0.7672561;j,E,43705.56640625,-0.68127483,1.3238746;j,E,34253.64685058594,-1.2016684,0.08903976;e-,93114.37225341797,69705.75714111328,-0.7761366,-2.9819136;e+,40741.0774230957,37580.11245727539,0.43521693,-2.0118942;e+,3786.787748336792,1743.7448501586914,1.4090352,-3.027135;
10439;x1n2;1.5011437e-05;7123.138904571533;-2.7620692;e-,132687.9425048828,45664.50500488281,-1.7407745,1.9597006;e+,73226.05895996094,43452.01873779297,-1.0956899,-1.6215482;e+,106659.97314453125,36424.16763305664,-1.7155831,-0.40067798;
11390;x1n2;1.5011437e-05;41893.653869628906;2.7616234;j,E,88507.4691772461,1.2687465,2.0052829;j,E,81101.79901123047,-2.5872867,1.0686506;j,E,45651.676177978516,-1.5118217,-2.786089;j,E,38008.90350341797,0.080607116,2.1302826;j,E,25282.331466674805,2.940197,0.009539281;e+,138427.8564453125,139725.60119628906,0.043392256,-0.89463216;e-,41853.3821105957,41213.49334716797,0.05515376,-2.1235132;e-,2203.20200920105,1711.085557937622,-0.83913237,2.907329;
12561;x1n2;1.5011437e-05;107489.57061767578;2.7185597;j,E,88648.62823486328,-0.22879243,-0.8784061;j,E,28966.886520385742,-3.789408,0.08053417;e+,101637.95471191406,100586.73095703125,0.07104496,2.2171836;e-,96464.10369873047,68674.65209960938,-0.8655326,-1.2684646;e+,57016.58630371094,53924.24774169922,-0.28984013,0.17937882;
